type,text
Reply,@nonobanez Daremos aviso para localizar ese tren y que se realice su limpieza. Sentimos mucho lo ocurrido. Gracias por avisarnos. Slds.
Reply,@RegineReina21 😘😘😘
Reply,"@nonobanez Hola, por favor, indícanos el número del carro y la dirección que lleva."
Reply,"@ivoblees Hola, hubo un breve corte de corriente, pero el servicio se restableció rápidamente. En este momento, estamos trabajando con total normalidad. Slds."
Reply,"@zozosozkossok Hola, en qué línea viajas."
Reply,@bea450671 ¡Linda Bea! Gracias por siempre alegrarnos la mañanas con tus mensajes ❤️ https://t.co/y80IXsCX1B
Reply,"@VictorM90401359 Gracias, Victor. ¡Que tengas una excelente jornada! 💪"
Reply,"@AmparoTarazon11 Gracias, Amparo. 😉"
Tweet,"18:00 hrs. La jornada de hoy en Twitter ha finalizado. El servicio de trenes estará disponible hasta las 23:00 hrs.  
¡Que tengas buenas noches!  😴  

Nos leemos mañana desde las 06:00 hrs. https://t.co/S1GSGvq7PX"
Tweet,"Nos encantan los finales felices! 😁😁 Hace un ratito la mamá de Pancho 🐶❤️ fue a retirarlo a la estación San Miguel #L2. Y colorín colorado, otro perrito fue rescatado 🚇❤️ https://t.co/QW8z1NpBeI"
Reply,@HIPNO_elsantero ❤️❤️
Tweet,"Cuida tus pertenencias, es importante tenerlas a la vista y asegúrate de llevarlas contigo al descender del tren 🚇 https://t.co/aRVGk3Dv8E"
Tweet,"👀Sabemos que a veces tenemos prisa por llegar a nuestro destino, pero ten presente que tu seguridad y la de otros pasajeros es primero. 

Así que, por favor, evita correr en los pasillos y escaleras. ¡No queremos que te lastimes! 😉 https://t.co/WogpUHANeb"
Reply,"@chaliitoh @metrodeStgo Hola, nos envías por mensaje interno tu teléfono y nombre completo por favor."
Tweet,En este #DiaDeLosPatrimonios2023 no dejes de visitar a los emprendedores de #MercadoAUnMetro en estación Baquedano con hermosos trabajos hechos a mano por sus propios protagonistas. Te esperamos hasta las 18:00 hrs! ❤️🚇 https://t.co/YyVx7xjcRB
Reply,"@darinkafabiola Hola! La limpieza de vagones y estaciones es diaria, pero gracias por escribirnos! Daremos aviso al área encargada. ❤️"
Tweet,"Luke, I am your father #May4thBeWithYou #StarWarsDay https://t.co/Btv6H7aNkL"
Reply,@cmnz_47 ❤️❤️
Tweet,"Descarga nuestra aplicación 📱oficial de Metro y recibe notificaciones al instante acerca del estado de la red 🚇. Con esta app podrás tener información más actualizada en tiempo real.

Consíguela como Metro de Santiago Oficial en tu Play Store (android) o App Store (Iphone). https://t.co/hEvglru3hQ"
Reply,"@casademusica_cl @ColoColo Fernando, te encuentras bien?"
Reply,"@deauchile Hola, no se reportan retrasos en la red"
Reply,"@JMolinaPelayo Seguiremos entregando mensajes educativos, Jorge"
Tweet,Hoy seguimos con algunas actividades por el #DiaDeLosPatrimonios2023 en Metro!! 🚇🚇 Te esperamos!! https://t.co/a0EzkrzkBn
Reply,@lolakarmen No amiga! Solo fue ayer!
Reply,@Greg_Barria Hola! Ningún problema si viajan en su bolsito contenedor.
Tweet,"08:00 hrs ¡Comenzamos una nueva jornada en Metro 😃😃

Si vas saliendo te contamos que toda la red se encuentra operativa 🚇

Que tengas un lindo día y recuerda que hoy #LaBiciSeSubeAlMetro 🚲🚲🤗♥️ https://t.co/pv80OaMbVi"
Reply,@rosinasilva Lindo día!
Tweet,"18:00 hrs. La jornada de hoy en Twitter ha finalizado. El servicio de trenes estará disponible hasta las 23:00 hrs.  
¡Que tengas buenas noches!  😴  
Nos leemos mañana desde las 08:00 hrs. https://t.co/wIy3e3i42V"
Tweet,"Descarga nuestra aplicación 📱oficial de Metro y recibe notificaciones al instante acerca del estado de la red 🚇. Con esta app podrás tener información más actualizada en tiempo real.

Consíguela como Metro de Santiago Oficial en tu Play Store (android) o App Store (Iphone). https://t.co/GQe6DMcjBm"
Reply,@katavelasquezg ❤️🐶
Tweet,"Hoy tuvimos muchas visitas por el #DiaDeLosPatrimonios2023 y estamos felices de compartir con ustedes la historia de metro, nuestros espacios culturales, talleres y todo lo que vivimos a diario. Gracias por acompañarnos❤️ Aquí les dejamos algunas imágenes de esta linda mañana 🚇 https://t.co/tQqXPZ0STk"
Reply,@frvn_ivonne Hola! A las 8 am
Reply,@Cristia38581786 Un abrazo!!!
Reply,@Katheri19946732 Gracis a ti!!!
Tweet,Este pequeño perrito entró a estación San Miguel #L2 y está buscando a sus dueños 🐶 Ayudémoslo a que vuelva a su casa! Comparte esta info! 🫶🫶 https://t.co/beleCo33IX
Reply,@Salvandopatit4s @Makytasilva ❤️❤️
Tweet,Este #DiaDeLosPatrimonios2023 en Metro está increíble! Te esperamos en diferentes puntos de la red! 🚇❤️ https://t.co/uUVurP9W8f
Reply,@cotejossse__ Que rico que lo disfrutaron!!!!
Reply,"@marce23456789 Te esperamos en el edificio! La visita al taller era con inscripción previa, Marce"
Reply,@nicometrazo ❤️❤️
Reply,@Ipinto14 @Makytasilva ❤️😃
Reply,@DonSebaArce ❤️
Reply,@Makytasilva Ya encontramos a su mami! Estaremos publicando el reencuentro ❤️
Reply,@MrCarras De las diferentes actividades que estamos realizando por el día del patrimonio! Puedes revisar nuestras publicaciones! Te esperamos!
Tweet,Comenzamos el #DiaDeLosPatrimonios en Metro y estamos felices de recibirlos a todos! No te olvides que tenemos actividades súper entretenidas!! 🫶🚇 https://t.co/BzY4pMjBaR
Reply,"@RocioVegaSilva2 Ya restablecimos la frecuencia de trenes, Rocio"
Reply,@nicometrazo Buenísima!! Que lo disfrutes!!
Tweet,"6:00 hrs. Comenzamos la jornada con toda la energía💪 🤗.

Si vas saliendo, te contamos que toda la red se encuentra disponible 😊🚇

¡Feliz fin de semana! https://t.co/1DdeQGFZNr"
Reply,@carmene202020 Te esperamos!!
Reply,@ArielPe69506380 Dónde te encuentras?
Reply,@lanuevacaida No reportamos incidentes. En qué línea te encuentras?
Reply,No dejes de vivir el #DiaDeLosPatrimonios2023 en Metro y conoce mas sobre nuestra historia en las diferentes actividades que tenemos este sábado 27 y domingo 28 de mayo! Los esperamos! ❤️🚇 https://t.co/w69IvJhuHS
Reply,"@pcarmonac @TTISantiago Ya restablecimos, Pablo"
Reply,@natalia10196245 Gracias a ti!
Reply,@Andrea82558614 Andrea dónde te encuentras?
Reply,"@Pecas_0129 Tuvimos un corte de corriente para que personal técnico baje a la vía en el tramo Escuela Militar / Manquehue. Ya restablecimos y trabajamos en normalizar la frecuencia de trenes, Pecas"
Reply,@MonttCiani Tuvimos un corte de corriente para que personal técnico baje a la vía en el tramo Escuela Militar / Manquehue. Ya restablecimos y trabajamos en normalizar la frecuencia de trenes.
Reply,@hegarci Tuvimos un corte de corriente para que personal técnico baje a la vía en el tramo Escuela Militar / Manquehue. Ya restablecimos y trabajamos en normalizar la frecuencia de trenes.
Reply,@aabarmeier Tuvimos un corte de corriente para que personal técnico baje a la vía en el tramo Escuela Militar / Manquehue. Ya restablecimos y trabajamos en normalizar la frecuencia de trenes.
Reply,"@pcarmonac @TTISantiago Estamos con un corte de corriente programado para que personal técnico baje a la vía en el tramo Escuela Militar/ Manquehue. Pronto restableceremos, Pablo"
Reply,"@46d1cced0402471 Estamos con un corte de corriente programado para que personal técnico baje a la vía en el tramo Escuela Militar/ Manquehue. Pronto restableceremos, Rodrigo"
Reply,"@alfomarcan Estamos con un corte de corriente programado para que personal técnico baje a la vía en el tramo Escuela Militar/ Manquehue. Pronto restableceremos, Juan"
Reply,@natalia10196245 Estamos con un corte de corriente programado para que personal técnico baje a la vía en el tramo Escuela Militar/ Manquehue. Pronto restableceremos.
Reply,@AoiVale_vale Estamos con un corte de corriente programado para que personal técnico baje a la vía en el tramo Escuela Militar/ Manquehue. Pronto restableceremos.
Reply,"@AnitaValerius Anita, estamos con una reducción de velocidad en el tramo Escuela Militar / Manquehue para que personal técnico baje a la vía. Estaremos informando novedades."
Tweet,"Por  favor, evita sentarte en el suelo del 🚇tren, ya que esto puede incomodar a otros pasajeros y, en caso de emergencia, ponerte en riesgo. https://t.co/ylDgZrwvqx"
Reply,"@PedroTopcito @ideas_balas Pedro, estamos con una reducción de velocidad en el tramo Escuela Militar / Manquehue para que personal técnico baje a la vía. Estaremos informando novedades."
Reply,"@nomediganverito Hola, estamos con una reducción de velocidad en el tramo Escuela Militar / Manquehue para que personal técnico baje a la vía. Estaremos informando novedades."
Reply,"@pazzc_ Paz, tuvimos un corte de corriente en L1 para que personal técnico baje a la vía. Ya restablecimos y trabajamos en normalizar la frecuencia de trenes."
Reply,"@MadrodrigoFP Rodrigo, tuvimos un corte de corriente en L1 para que personal técnico baje a la vía. Ya restablecimos y trabajamos en normalizar la frecuencia de trenes."
Reply,"@pattyfajardo Patty, tuvimos un corte de corriente en L1 para que personal técnico baje a la vía. Ya restablecimos y trabajamos en normalizar la frecuencia de trenes."
Reply,"@Sanz_robe @24HorasTVN @CNNChile @chilevision @meganoticiascl Roberto, tuvimos un corte de corriente en L1 para que personal técnico baje a la vía. Ya restablecimos y trabajamos en normalizar la frecuencia de trenes."
Reply,"@kapamaite Mai, tuvimos un corte de corriente en L1 para que personal técnico baje a la vía. Ya restablecimos y trabajamos en normalizar la frecuencia de trenes."
Reply,"@FernaPizaroS Ferna, tuvimos un corte de corriente en L1 para que personal técnico baje a la vía. Ya restablecimos y trabajamos en normalizar la frecuencia de trenes."
Reply,"@paolasi34877234 Hola, tuvimos un corte de corriente en L1 para que personal técnico baje a la vía. Ya restablecimos y trabajamos en normalizar la frecuencia de trenes."
Reply,"@PizarroPiza12 Rafaella, tuvimos un corte de corriente en L1 para que personal técnico baje a la vía. Ya restablecimos y trabajamos en normalizar la frecuencia de trenes."
Reply,@franandrese tuvimos un corte de corriente en L1 para que personal técnico baje a la vía. Ya restablecimos y trabajamos en normalizar la frecuencia de trenes.
Reply,"@maxsacur Max, tuvimos un corte de corriente en L1 para que personal técnico baje a la vía. Ya restablecimos y trabajamos en normalizar la frecuencia de trenes."
Reply,@sequeirameg Tuvimos un corte de corriente en L1 para que personal técnico baje a la vía. Ya restablecimos y trabajamos en normalizar la frecuencia de trenes.
Reply,@ideas_balas Tuvimos un corte de corriente en L1 para que personal técnico baje a la vía. Ya restablecimos y trabajamos en normalizar la frecuencia de trenes.
Reply,@GinoAST Tuvimos un corte de corriente en L1 para que personal técnico baje a la vía. Ya restablecimos y trabajamos en normalizar la frecuencia de trenes.
Reply,@papaca Tuvimos un corte de corriente en L1 para que personal técnico baje a la vía. Ya restablecimos y trabajamos en normalizar la frecuencia de trenes
Reply,"@fpizarrofalcon Hola, tuvimos un corte de corriente en L1 para que personal técnico baje a la vía. Ya restablecimos y trabajamos en normalizar la frecuencia de trenes."
Reply,"@themasterxtc Hola Sebastian, Tuvimos un corte de corriente en L1 para que personal técnico baje a la vía. Ya restablecimos y trabajamos en normalizar la frecuencia de trenes."
Reply,"@CaritoWie Caro, Tuvimos un corte de corriente en L1 para que personal técnico baje a la vía. Ya restablecimos y trabajamos en normalizar la frecuencia de trenes."
Reply,@Diegof23 Tuvimos un corte de corriente para que personal técnico baje a la vía. Ya restablecimos y trabajamos en normalizar la frecuencia de trenes.
Reply,@Fj_aguilarg Tuvimos un corte de corriente para que personal técnico baje a la vía. Ya restablecimos y trabajamos en normalizar la frecuencia de trenes.
Reply,@Crisdark22 Tuvimos un corte de corriente para que personal técnico baje a la vía. Ya restablecimos y trabajamos en normalizar la frecuencia de trenes.
Reply,@eduuduuuu Nos indicas el número de coche?
Tweet,"22:00 hrs. La jornada de hoy en Twitter ha finalizado. El servicio de trenes estará disponible hasta las 23:00 hrs.  
¡Que tengas buenas noches!  😴  
Nos leemos mañana desde las 6:30 hrs. https://t.co/1YKrDvgcS0"
Tweet,"📍 Nos trasladamos a Grecia L4, donde, junto a @Carabdechile y nuestro equipo de seguridad, llevamos a cabo el decomiso de la mercancía incautada al comercio ilegal.

Recuerda mantener un entorno seguro es una responsabilidad compartida. Juntos podemos contribuir a la… https://t.co/I7AdLsDf2x"
Reply,"@Daniela19531459 Hola, tuvimos un corte de corriente para rescatar a un perro 🐕 de las vías en Alcántara. Trabajamos para normalizar el servicio. Lamentamos los inconvenientes. Slds."
Reply,@stich_UUCH 👏👏👏
Tweet,"18:00 HRS. 📢Atención, iniciamos la Hora Punta con #TodaLaRed disponible.     

Recuerda seguir las instrucciones del personal de la estación, como esperar el tren detrás de la línea amarilla 💛 y desplazarse a lo largo del andén. Esto nos permite tener viajes más seguro.  🚇❤️ https://t.co/6bP5LHWULr"
Reply,"@anita_guzman Hola, Ana. Tenemos un perrito en la vía en Alcántara. Esto causó un corte de corriente para tratar de rescatarlo. Sentimos las molestias causadas."
Reply,"@NicolasBaezzza @doremiakasawa Hola, tenemos un corte de corriente en la vía para tratar de rescatar a un perrito. Sentimos las molestias causadas."
Reply,"@IsolmarZambrano Hola, tenemos un corte de por perrito en la vía en Alcántara. Trabajamos en su rescate."
Reply,"@arkdoee Hola, gracias. Estamos tratando de rescatarlo. Agradecemos tu comprensión."
Reply,"@Mostorober Hola, Roberto. Puedes revisar si fue encontrado en https://t.co/Scs7YEwyv7"
Tweet,"¡Celebra el #DíaDeLosPatrimonios en grande! Únete a nosotros en la estación La Cisterna y sé parte de un proyecto de arte colaborativo junto al talentoso @donseba_.  Asiste este sábado y domingo, de 10:00 a 14:00 horas, y juntos pintaremos un increíble muro. 🎨🌟💫 https://t.co/e6ilnIcdhc"
Reply,"@AnaCast1991 @Donseba_ Ana, solo asiste a la estación en ese horario y ahí tendremos todo dispuesto para pintar."
Tweet,"Se viene el #DiaDeLosPatrimonios2023 y en Metro nos sumamos a esta iniciativa! Este sábado 27 y domingo 28 de mayo te esperamos para conocer más sobre Metro de Santiago ❤️🚇

Sígue el hilo 🧵para conocer todos los detalles https://t.co/AHhOr9RPPS"
Reply,@VillaIobosLuis Te estaremos esperando 😉
Tweet,"📢 ¡Estudiantes de la RM! No dejes de revalidar tu #TNE en la estación de inicio de tu viaje. ¡Te ahorrarás tiempo en el proceso! #RevalidaTuTNE 

¡Tienes hasta el 31 de mayo! 👀 

Obtén más detalles en https://t.co/EUhHxnoxgI y si necesitas ayuda, contacta a @ayudaJUNAEB. https://t.co/R58Mq6UW4R"
Reply,@_klaudiaz Estamos para ayudar. ¡Que tengas un lindo finde!
Reply,"@VillaIobosLuis Hola. Luis. Puedes ir al Edificio Central, donde conocerá el Centro Integrado de Control, lugar desde donde se realiza la operación de Metro. Es por orden de llegada de 9:00 a 14:00 hrs. Slds."
Reply,"@_klaudiaz Hola, Klau. Sí, prestaremos servicio de 8:00 a 23:00 hrs. Slds."
Reply,"@pdparias @ckarito76 Hola, Pau. Mañana puedes ir al Edificio Central, donde conocerá el Centro Integrado de Control. Se atenderá por orden de llegada de 9:00 a 14:00 hrs."
Reply,"@ckarito76 Hola , Ckarito. Sentimos que no pudieras registrarte. Ya no tenemos cupo para esas actividades. Hay otras que no necesitan registros y son por orden de llegada. Puedes llevarlo al Edificio Central, donde conocerá el Centro Integrado de Control. Es el lugar desde donde se realiza…"
Reply,Casa de Moneda es una exposición sobre el trabajo y su historia que podrás disfrutar en Quinta Normal #L5 este 27 y 28. Te esperamos para vivir un gran #DiaDeLosPatrimonios2023!
Reply,"Apoyar a los emprendedores ha sido un gran aporte para acercarte a su artesanía y el fomento local de sus pymes, por eso te invitamos a conocer #MercadoAUnMetro en el #DiaDeLosPatromonios2023!"
Reply,Tendremos el sábado y domingo entre las 10:00 y las 14:00 hrs la creación colaborativa de un mural en La Cisterna #L2. https://t.co/Wb1Ra4menC
Reply,"Podrás compartir el sábado 27 con los artistas Zerreitug, creador de los Dioramas que hay en la red de Metro y Catalina Bauer, creadora de ""La cuerda infinita"" todo esto en estación Ñuñoa! https://t.co/wzb4LS1Fem"
Reply,El sábado 27 conoce la futura estación Lo Cruzat de la extensión de #L3 de 09:00 a 14 hrs. donde tendremos monitores explicándote detalles y cómo ha sido la construcción de este gran hito! https://t.co/RFXPNb9UOF
Reply,"De 10:00 a 13:00 hrs te esperamos en el taller de Puente Alto en la visita bajo un tren, el simulador de conducción, puesto de maniobra local y otros sectores. Para esta actividad debes inscribirte en https://t.co/StOlT46Lza https://t.co/Rm2H605jTq"
Reply,"@CarlosElJedi Carlos, buen día. Ayer en la tarde y esta mañana realizamos controles en conjunto con Carabineros. Estamos trabajando diariamente para erradicar estas acciones de la red. 

A la hora Estación Central. https://t.co/QTizGk6ZUb"
Tweet,"📍La Estación Central luce ahora sus pasillos libres y despejados. 

@Carabdechile y nuestro equipo de seguridad llevaron a cabo labores contra el comercio ilegal. ¡Sigamos trabajando juntos por un entorno seguro!  ✋🏻No compres al comercio ilegal. https://t.co/hInwJRK7mE"
Reply,"@Rodriguez_Flo @Carabdechile Esta mañana realizamos controles nuevamente, Flo. Estamos realizando trabajo continuo y coordinado con Carabineros. Entre todos podemos hacer que esto perdure. Que tengas un excelente viernes :)"
Tweet,Continúa el trabajo coordinado con @Carabdechile para control de comercio ilegal en Estación Central 🚇 https://t.co/aWTUxwjRrl
Tweet,"🚨 ¡Atención estudiantes de la RM! 📢 No olviden revalidar su #TNE en la estación de inicio de su viaje ¡Así el proceso será más rápido!

#RevalidaTuTNE y obtén información en https://t.co/ZpJfvumuR9

¿Necesitas ayuda? Contacta a @ayudaJUNAEB. 

¡La fecha límite se acerca! 👀 https://t.co/n5S2zNLI0E"
Reply,"@Jesslor Jessica, muy buen día. Nos puedes indicar el número de carro para revisarlo."
Tweet,"6:00 hrs. Comenzamos la jornada con energía de la buena 💪 🤗.

Si vas saliendo, te contamos que toda la red se encuentra disponible 😊🚇

¡Feliz viernes! 😎 https://t.co/wXhMHTibP0"
Tweet,"22:00 hrs. La jornada de hoy en Twitter ha finalizado. El servicio de trenes estará disponible hasta las 23:00 hrs.   

 ¡Que tengas buenas noches!  😴 
Nos leemos mañana desde las 6:00 hrs. https://t.co/OzF1bDk7Iw"
Reply,"@Ivanisevic28 Hola, en qué línea viajas."
Reply,@raulgutierrezve Estamos para ayudar. Slds.
Reply,@Sam_Starakys Hola. Tuvimos un tren que continuó sin servicio en la estación La Moneda. Esto causó que permaneciéramos detenidos más tiempo del habitual. Lamentamos los inconvenientes causados. Slds.
Reply,"@markuzzella Hola, tuvimos un tren que continuó sin servicio en la estación La Moneda. Esto causó que permaneciéramos detenidos más tiempo del habitual. Lamentamos los inconvenientes causados. Slds."
Reply,"@Leandro2004691 Hola, Leandro, en La Moneda tuvimos un tren que continuó sin servicio. Esto causó que permaneciéramos detenidos más tiempo del habitual. El servicio ya fue restablecido. Lamentamos los inconvenientes causados. Slds."
Reply,"@Jaimexx_51 Jaime, tuvimos un tren que continuó sin servicio en La Moneda. Esto causó que permaneciéramos detenidos más tiempo del habitual. Lamentamos los inconvenientes causados. Slds."
Reply,"@raulgutierrezve Hola, Raúl. Tuvimos un tren que continuó sin servicio en la estación La Moneda. Esto causó que permaneciéramos detenidos más tiempo del habitual. Lamentamos los inconvenientes causados. Slds."
Reply,"@diego_albo28 @MTTChile Hola, Diego. Agradecemos que nos escribas. Vamos a pedir al equipo a cargo para que se realice la limpiezas del ascensor. Slds."
Reply,"@diegoval1210 Hola, Diego. Es una responsabilidad compartida mantener los espacios despejados y seguros. Es realmente importante no realizar compras que fomenten la permanencia del comercio ilegal. Slds."
Reply,"@crislagosb Hola, Cristian. Por eso, es importante no realizar compras que fomenten la permanencia del comercio ilegal. Mantener los espacios despejados y seguros es una responsabilidad compartida. Slds."
Reply,"@Ro03946929Jorge @Carabdechile Hola, Jorge. Es realmente importante no realizar compras que fomenten la permanencia del comercio ilegal. Al abstenernos contribuimos a mantener los espacios despejados y seguros para todos."
Reply,"@LOAL @Carabdechile Hola, mantener un entorno seguro en estaciones y trenes es una responsabilidad compartida. Por eso, pedimos no fomentar su permanencia comprando."
Reply,"@Ale_Besoain @Carabdechile Hola, Ale. Mantener un entorno seguro en estaciones y trenes es una responsabilidad compartida. Por eso, pedimos no fomentar su permanencia comprando. Juntos podemos contribuir a la erradicación del comercio ilegal."
Reply,"@marilio77 Hola, mantenemos el servicio con normalidad. Slds."
Reply,"@juansotoramirez @Carabdechile Hola, Juan, mantener un entorno seguro es una responsabilidad compartida. Por eso, pedimos no fomentar su permanencia comprando. Juntos podemos hacer la diferencia y contribuir a la erradicación del comercio ilegal."
Reply,"@Dyana996 Hola, vamos a revisar esto con el equipo a cargo. Sentimos los inconvenientes"
Reply,"@Maggy11353235 @Carabdechile Gracias, Maggy. Necesitamos de la colaboración de todos para que estos espacios se mantengan seguro."
Reply,"@Alexeterno_ @Carabdechile Por eso, es importante no comprar, pues de lo contrario se sigue incentivando su permanencia en las estaciones. Slds."
Reply,"@SailorViiolet @Carabdechile Hola, mantener un entorno seguro es una responsabilidad compartida. Por eso, pedimos no fomentar su permanencia comprando. Juntos podemos contribuir a la erradicación del comercio ilegal."
Reply,"@Esk4rl3t_w1tch @Carabdechile Hola, mantener  los espacios despejados es un trabajo de todos. Por eso, es importante no comprar para no incentivar su permanencia en los espacios."
Reply,"@Rookieg89 @Carabdechile Rookie, para mantener estos espacios despejados es importante la colaboración de todos. Por eso, pedimos no comprar al comercio ilegal. Slds."
Reply,"@soyunlulo @Carabdechile Hola, es importante no fomentar su permanencia comprando. Mantener áreas despejadas depende de todos juntos. Slds."
Reply,"@Harukeeto @Vernica68879331 @Carabdechile Hola, por eso, es importante no fomentar su permanencia comprando. Juntos podemos contribuir a la erradicación del comercio ilegal."
Reply,"@pcaniuqueo17 Hola, Pamela. Lamentamos lo ocurrido. Te contactaremos por DM para pedirte tus datos y ponernos en contacto."
Reply,"@ambi_valente @Vernica68879331 @Carabdechile Hola, mantener un entorno seguro es una responsabilidad compartida. Por eso, pedimos no fomentar su permanencia comprando. Juntos podemos hacer la diferencia y contribuir a la erradicación del comercio ilegal."
Reply,"@Jaaviastorga Hola, Javi, nos indicas en qué parte exactamente te encuentras para enviar personal a asistirte"
Tweet,"Las flechas ⬇️en el andén señalan la ubicación de las puertas del tren. Síguelas y recuerda, permite bajar antes de subir al tren. 🚇 ❤️. https://t.co/2i7zE23vRo"
Tweet,"Se viene el #DiaDeLosPatrimonios2023 y en Metro nos sumamos a esta iniciativa! Este sábado 27 y domingo 28 de mayo te esperamos para conocer más sobre Metro de Santiago ❤️🚇

Sígue el hilo 🧵para conocer todos los detalles https://t.co/XJAbqhwn7V"
Reply,"@Bsam81387324 Hola, trabajaremos en nuestro horario habitual de 8:00 a 23:00 hrs. Slds."
Tweet,"[CAMBIO DE UBICACIÓN] La exposición ""Casa de moneda"" cambió su ubicación a Quinta Normal #L5 este 27 y 28 de mayo en el #DiaDeLosPatrimonios2023 🤗"
Reply,@crisss_csu Lamentamos esta situación. Nuestros equipos técnicos ya solucionaron la avería. Mientras el equipo se encontraba fuera de servicio habilitamos un equipo de asistencia (super track) para el desplazamiento.
Reply,"@nicoandrea_ Informaremos, gracias Nico ❤️."
Tweet,"🚨 ¡Atención estudiantes de la RM! 📢 No olviden revalidar su #TNE en la estación de inicio de su viaje ¡Así el proceso será más rápido!

#RevalidaTuTNE y obtén información en https://t.co/ZpJfvumuR9

¿Necesitas ayuda? Contacta a @ayudaJUNAEB. 

¡La fecha límite se acerca! 👀 https://t.co/RBmfegqk1t"
Reply,"@fran_roman6 @ayudaJUNAEB Hola Fran, puedes consultar en el siguiente link https://t.co/Scs7YEwyv7 todo el fuaa para encontrarlo 💪"
Reply,"@aleduranj Personal de estación y personal técnico ya se encuentra trabajando en el lugar, Alejandra."
Tweet,"6:00 hrs. Iniciamos una nueva jornada con toda la energía 💪😁.

Si vas saliendo te contamos que toda la red se encuentra operativa.

Que tengas un gran día 🤗. https://t.co/BcH66PpVRZ"
Reply,@aletarra50281 🤗🤗
Reply,@Clau_Ximena_ 🥰🥰
Retweet,"#PuenteAlto: Carabineros de la 20ª Comisaría desarrolla servicios preventivos en las  inmediaciones del @metrodesantiago, con el objetivo de evitar ilícitos que afecten a las personas que se trasladan a sus lugares de trabajo, aumentando la sensación de seguridad de los vecinos. https://t.co/WQUk9lHPJn"
Reply,@Krizsz42 Toda la red se encuentra operativa.
Reply,@roro00791 @redbus Donde te encuentras?
Reply,"@VictorM90401359 Buen día, Víctor 😊"
Reply,"@mcsleiva ¡Esoooo! 🤭 Que tengas un gran día, Marisol."
Tweet,"La jornada de hoy en Twitter ha finalizado. El servicio de trenes estará disponible hasta las 23:00 hrs.   
¡Que tengas buenas noches!  😴

Nos leemos mañana desde las 6:00 hrs. 
¡Hasta entonces! 😊 https://t.co/HEECmKdpFU"
Reply,@madonna90825705 Estamos para ayudar. Gracias a ti por la comprensión.
Reply,"@madonna90825705 Madonna, tenemos una reducción de velocidad por un perriro en la vía. Estamos trabajando para su rescate. Sentimos las molestias causadas. Slds."
Reply,@distantcolourss Tenemos una disminución de velocidad por un perrito en la vía. Trabajamos para lograr su rescate. Sentimos las molestias causadas. Slds.
Tweet,14:01 hrs. Desde este momento se  restablece el servicio en  #L5. Todos los trenes se detienen en las estaciones. #AlertaMetro finalizada.
Reply,@AstudiloDonald @raqueltruel Se encuentra entre San Pablo y Lo Prado. Pediremos que se fuerce la información en estaciones. Gracias por comprender.
Reply,"@_barkitty Bárbara, el sistema funciona en forma de carrusel y lo que pase en una estación tiene  incidencia en el resto. Slds."
Reply,"@AstudiloDonald @raqueltruel Donald, se debe a qué hay un perrito en la vía y estamos trabajando para rescatarlo. Esto causa que tengamos una disminución de velocidad en los trenes. Lamentamos los inconvenientes causados."
Reply,@_barkitty Tenemos una disminución de velocidad entre San Pablo y Lo Prado por un perrito en la vía. Trabajamos para su rescate. Sentimos las molestias causadas.
Reply,"@fedhex Hola, Felipe, aquí tienes toda la información https://t.co/StOlT46Lza"
Reply,"@MEGAPIXEL37 Carlos, el problema que se presentó fue solventado. El servicio en L5 se encuentra funcionando con normalidad."
Reply,"@la_mosca_drogat @Mari64019469 Hola, aún se encuentra en las vías. Estamos trabajando para su rescate"
Reply,"@ElkemPuja @JuanCaMunozA Hola, estimado, esto es una medida operacional que nos permite aumentar la oferta de transporte en las estaciones con mayor afluencia de pasajeros. Siguiendo el  modelo utilizado en L1, esta estrategia busca garantizar un servicio más fluido y conveniente. Slds."
Reply,"@Mari64019469 Hola, tenemos un disminucipon de velocidad entre San Pablo y Lo Prado por un perrito en la vía. Estamos trabajando para su rescate. Sentimos las molestias causadas. Slds."
Reply,"@Profile_Andrew Hola, Oscar, acá puedes descargarlo https://t.co/DiMQX0aweF"
Reply,"@victormanuelbv Hola, Victor, nuestro personal ya se encuentra al tanto de esto y están trabajando para su rescate. Slds."
Reply,"@SofiaVerga85030 Hola, Sofía, te comparto nuestro planificador de viaje, donde podras hacer tu consulta  https://t.co/5SRiYcewjT"
Reply,"@kamytheweirdo Hola, por una conducta imprudente de pasajero en U. Católica, tuvimos un corte de corriente. El servicio fue restablecido. Slds."
Reply,"@bluenonss Hola, tenemos la estación prestando servicio. Por procedimiento policial cerramos el acceso norte. El resto está disponible. Lamentamos los inconvenientes."
Reply,"@sweetadoreyou Hola, por conducta imprudente de pasajero en U. Católica, tuvimos un corte de corriente. Ya restablecimos y estamos normalizando la frecuencia. Sentimos los inconvenientes causados"
Reply,"@Jesslor Hola, por conducta imprudente de pasajero en U. Católica, tuvimos un corte de corriente. Ya restablecimos y estamos normalizando la frecuencia. Sentimos los inconvenientes causados"
Reply,"@IvanVilches13 Hola, por conducta imprudente de pasajero en U. Católica, tuvimos un corte de corriente. Ya restablecimos y estamos normalizando la frecuencia. Sentimos los inconvenientes causados"
Reply,"@NINICANCINO Hola, sí, tenemos funcionando toda la red."
Reply,"Apoyar a los emprendedores ha sido un gran aporte para acercarte a su artesanía y el fomento local de sus pymes, por eso te invitamos a conocer #MercadoAUnMetro en el #DiaDeLosPatromonios2023!"
